Year,Angola,Albania,United Arab Emirates,Argentina,Armenia,Developing Asia,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Developing Countries,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific developing,Europe & Central Asia developing,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Ethiopia,Finland,France,Gabon,United Kingdom,Ghana,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Guatemala,Guyana,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Haiti,Hungary,High income: OECD,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kenya,Cambodia,"Korea, Rep.",Kuwait,Latin America & Caribbean developing,"Lao, PDR",Lebanon,Libya,Low Income,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,"Macao SAR, China",Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle Income Countries,"Macedonia, FYR",Mali,Malta,Myanmar,Middle East & N. Africa developing,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,High Income: Non-OECD,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,Rwanda,South Asia developing,Saudi Arabia,Sudan,Singapore,Sierra Leone,El Salvador,Sub-Saharan Africa developing,Suriname,Slovakia,Slovenia,Sweden,Seychelles,Thailand,Tajikistan,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China","Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,Uzbekistan,"Venezuela, RB",Vietnam,World (WBG members),Samoa,"Yemen, Rep.",South Africa,"Congo, Dem. Rep.",Zambia
2011Q2,"14894,3","472,0329","61624,94","22792,8","340,7282","703826,9",69650,"44322,5","9705,438","16,1423",125656,"111,3571","211,4545","6738,733",7128,"5742,462","213,833","1546,805","10783,8","106,57","2013,382",67071,"122,143","2600,471","1640,692","45,17","117,9479","57786,1","21370,8",474645,"2841,588","1180,32","2963,541","14685,5","4,939094","21,94212","2234,6","547,275","42768,25",381455,3085331,"125,3736","6,836141",28940,"2304,996","19311,88","684156,9","234292,5","5703,977","8841,4","79461,72","4568,584","612,6089",20936,"156527,7","2544,709",76626,"3353,13","666,1184","28,33389","22,14984","2833,808","9372,4","2702,2","312,3525",2774548,105976,"2174,8","3,642282","211,27","28409,7",2361148,"53228,5","3422,53",34157,"34746,8","19140,63","1291,1","15098,2",140051,"449,1529","2114,507",192454,"1439,452","1387,835",142605,"25,85586","227120,6","728,1168","1162,517","1641,913",1722699,2405,"310,6818","7245,5","4423,6","3048,62","222,4663","5789,471","521,9","323,1393","22,95263","89282,7",1362397,899,"139,46","1098,1","1606,92","100536,5","1250,647","771,4324","785,5371","633,4321","286,6066","57255,33","1228,304","280,0792","25716,23","604,2373","146202,5",39457,10599,"413399,7","11344,68",7083,"220,704","11727,11","12559,91",NA,48967,15653,"2,129342","28809,46","15968,7",133498,NA,"19672,22","389,0517","4404,044","103414,1","188,9126","1378,8",1819383,"175,4446","20,54586","7,791026",48904,"89,87577","56493,01","287,5","4808,37","5108,892",34166,"76070,7",1716615,"630,85",17472,"2,139949","373288,4","1502,573","960,0881",23130,5859346,"3,695984","2553,145","27906,86","1461,955","2196,313"
2011Q3,"15738,17","485,1732","63316,68","23272,3","370,2255","759660,1",73839,"42851,6","8580,34","46,31466","117698,2","56,11672","242,413","6204,036","7615,1","5870,36","215,996","1514,991","11168,3","68,04","2469,978",71696,"152,2269","3100,833","1641,448","39,55","119,6341","56904,4","19275,3",518045,"3253,638","958,9859","3196,597","14390,2","11,4745","14,51362","1915,5","471,821","40263,96",374898,3547167,"161,8231","9,054429",28696,"2148,183","18045,76","741169,8","228370,1","5602,35","7488,9","72201,99","4311,906","614,9345",19855,"144130,1","2578,189",74494,"3339,3","620,5583","52,59797","151,4888","3414,115","8835,3","2494,1","281,8265",2752760,111356,"1885,6","3,490805","224,14","27996,9",2327044,"53609,7","3560,48",32122,"34008,83","20314,23",1458,"14604,7",130539,"397,8053","1993,269",220330,"1472,819","1896,132","141253,1","26,49849","230727,5","865,7305","1112,825","475,2651",2138413,2774,"378,0673","7405,9","4261,1","3158,68","205,8603","5305,033","549,4","585,3277","27,66188","88087,1",1408282,"865,34","118,19","1189,8","3177,539","95693,16","1447,646","1017,315","875,2445","681,5019","331,072","58625,88","1058,728","174,3746","22763,89","565,5886","142763,5",39725,8814,"425716,3","12597,92",5934,"201,538","12727,59","12530,12",NA,"49825,5",14939,"2,243944","30382,69","16245,4",128314,NA,"18500,18","408,2307","1408,545","106602,4","204,1766","1331,5",2232393,"173,7803","19,50973","7,329494",45985,"83,44877","62428,36","265,4","4947,028","4226,174",33856,"74218,2",2131668,"648,95",17104,"2,177806","374026,1","1436,463","783,0779",26514,6299231,"6,068894","2561,053","29241,92","1516,952","2189,525"
2011Q4,"15861,95","485,4802","61829,79","20234,9","361,0253","726022,3",70331,"41581,7","7662,967","36,47891","113481,2","69,21064","189,4225","5662,705",6966,"5626,992","211,277","1414,994","10993,3","67,11","2200,321",66040,"112,1368","3027,582","1208,789","34,28","121,5324","55538,1","20578,8",506258,"2772,685","1011,271","2518,741",15227,"26,14536","18,31774",1961,"473,075","40363,68",361437,3564175,"149,2065","8,706627",27396,"2021,511","17846,54","708673,6","242856,6","5671,996","7865,2","72861,21","4099,781","472,8739",19052,"148257,5","2350,922",79581,"2988,69","381,1717","40,86275","152,539","2992,262","8454,3","2486,6","304,3952",2717212,110053,"1756,5","3,22519","180,65","27366,3",2302510,"51270,9","3683,66",30861,"32337,81","17480,16","1353,8","13646,7",129363,"368,6496","1990,721",211136,"1409,119","1921,788","140369,8","27,36596",223582,"796,2668","1035,293","3337,591",2188162,2708,"218,9574","7148,9","3830,2","3091,3","239,3766","5267,854","671,9","452,2461","37,57414","90262,5",1375488,"837,13","69,57","1948,3","2098,21","94110,28","1380,349","986,7233","661,1361","673,5574","459,5573","57476,81","1080,349","272,7832","23554,21","544,9365","140605,8",40864,9387,"414701,8","12582,08",5267,"186,89","11827,81","10928,85",NA,"46807,1",14843,"1,694066","30529,95","15663,5",141922,NA,"17358,94","433,1806","957,2063","101575,3","219,4405","1203,3",2277181,"167,9253","20,46108","7,138986",45171,"101,1696",48265,305,"4603,156","4352,592",35463,"71082,7",2181897,"625,63",18506,"1,938085","383742,6","1604,278","857,5765",26335,6280638,"7,61022","2447,31","26689,94","1503,61","2233,472"
2012Q1,16273,"427,9635","64534,41","17603,8","347,5654","653814,6",61346,"40322,4","8969,981","22,14798","117686,2","151,3141","469,6459","6140,1","6059,5","5553,563","236,105","1182,216","12093,4","109,95","2111,42",55079,"107,8242","3282,295","1384,029","32,41","118,4391","54536,8","19802,1",429944,"2657,3","1035,081","3002,696","15497,5","11,27946","27,09177","2208,1","425,823","41192,31",361466,3546705,"104,0657","7,673712",26568,"2062,555","20022,47","635178,1",228822,"6205,416","7747,8","74031,19","3930,499","515,14",18736,"148219,8","2586,314",78917,"4118,11","631,8966","27,46295","24,67322","3453,001",8093,"2637,7","311,9834",2685671,100711,"2238,3","2,957598","158,04","26115,2",2277932,48517,"3992,91",31526,"32420,91","18187,77",1263,"13894,6",125278,"453,7727","1859,437",203228,"1557,888","1804,615","134846,4","31,83215","211563,2","749,9531","1153,67","12192,42",2252581,2570,"203,0686","6716,2","3835,6","2834,32","247,1336","5608,771","504,7","424,8498","35,52149","89608,9",1293505,"665,32","61,04","1345,6","2223,409","106070,8","881,1405","946,1753","750,1616","616,2123","298,9748","56941,43","1077,588","227,1695",25682,"658,5317",141632,45091,9458,"407739,7","12085,69",5899,"186,277","12019,15","12878,49",NA,"45209,9",15114,"1,626147","33891,12","14522,1",131032,NA,"18637,53","425,7294","1510,699","103420,9","234,7045","1402,5",2345835,"177,5142","19,29318","6,843733",44778,"97,07498","54641,4","328,1","4955,828","4271,937",35305,"66832,4",2246245,"681,14",16163,"1,879488",381670,"1221,19","823,5346",24854,6231617,"8,44983","2501,595","25259,64","1324,108","2219,379"
2012Q2,"18492,79","506,9547","68863,95",20618,"336,8732","757470,1",66832,"39679,9","8255,228","21,06464",112955,"135,2915","572,7052","6729,522","6739,3","6087,859","230,054","1379,634","13065,7","94,62","2795,896",62133,"124,0178","2812,79","1323,55","39,49","118,6301","53079,8","19682,2",523935,"2745,165","1011,249","2875,562","14977,7","7,393478","14,88662","2336,9","516,948","39049,82",350822,3722592,"134,782","8,483147",26549,"2296,408","18022,05",737889,"235566,7","6050,905","7836,3","72975,8","3954,995","675,3417",18499,"141894,2","2508,824",73454,"3414,88","568,4012","20,42063","18,46641","3190,125","8666,5","2578,1","280,81",2683764,108093,"2155,1","2,982528","220,9","25850,9",2258739,"48444,2","3981,33",29544,"27632,26","22228,67","1236,6",13719,128450,"417,7001","2097,315",205351,"1471,059","1670,129","140129,7","28,94827","225253,9","854,7218","1018,179","13745,93",2309500,2310,"260,2946","6722,5","3521,8",2952,"246,5604","5382,835",537,"342,3142","41,92808","94308,6",1412513,"754,88","203,67","1348,7","2321,812","104480,6","1375,398","917,5386","822,8977","684,3009","284,8647","57157,29","1212,168","296,2143","22045,39","686,8824",137900,38977,9860,"425025,1","13056,31",6525,"199,682","10816,28",13881,NA,"46044,2",14790,"1,975209","34491,2","14501,9",131186,NA,"19587,78","435,2816","1086,245",102572,"249,9685","1269,1",2399379,"175,3443","20,22864","6,956423",43901,"110,6197","57592,19","341,4","4832,02","4496,132",38993,"71495,1",2302628,"711,71",17519,"2,290473","391223,4","1449,835","831,4999",28633,6405531,"9,639163","1886,189","24848,61","1489,819","2093,173"
2012Q3,"15516,97","509,9431","71791,4","21909,3","347,5321","772643,9",64253,"38739,5","7577,848","46,58859","105176,3","77,13714","490,6699","6173,47","6946,8","6119,263","254,225","1288,703","10803,5","73,09","3079,629",63382,"103,8563","2610,645","1759,068","44,42","114,1159","51565,9","17339,3",540976,"2416,543","1098,025","2307,15","14458,1","9,860243","22,07825","2101,4","439,885","37020,15",343202,3800868,"163,8872","8,146622",25962,"2258,248","16168,41","753950,7","225832,1","5907,201","7355,9","67981,61","4125,847","556,2063",17701,"133105,3","2932,213",74008,"2702,61","462,0769","50,78634","87,00377","3776,071","8616,5","2398,6","381,8707",2600501,116181,"2151,6","3,091154","225,36","24906,2",2166189,"46035,7","3927,06",29981,"19748,39","21124,15","1265,1","13093,7",118819,"407,4319","2010,854",199976,"1526,773","2280,824","133125,4","28,7003",225373,"835,5986","1126,182","14292,57",2395622,2425,"270,0911","7620,1","3356,6",3284,"275,7822","5030,606","506,7","381,9059","32,93623","91234,1",1404606,"746,08","195,86","1587,6","2102,6","93012,57","978,5838","1184,439","755,2478","642,2379","354,9276","55697,52","1072,687","184,41","23245,44","681,2989","130232,3",35733,8607,"434312,1","12884,19",6145,"214,394","12259,82","13348,17",NA,"45307,6",13733,"1,927251","33102,8","13939,8",125204,NA,"18703,47","397,7536","642,6839","100234,4","265,2324","1387,5",2483554,"168,1039","19,37558","6,424363",40866,"107,022","59692,42","298,6","4841,599","3768,836",38615,"72442,3",2388916,"719,35",17138,"2,518387","378251,1","1909,633","683,8974",29936,6400460,"8,855817","2222,778","25013,62","1269,668","2459,883"
2012Q4,"15261,5","523,695","70094,99","19851,3","396,1536","786403,5",64060,"40176,3","7830,981","42,16307","111085,8","86,05322","460,7151","6230,714",6924,"5888,731","263,633","1308,71","9611,7","62,78","3267,01",61983,"104,0863","3213,972","1548,895","42,81","119,7159","54860,3","20967,1",554116,"3042,749","1130,333","2458,614","15191,8","74,44379","15,87115","2074,8","446,837","39904,23",349693,3767735,"120,3182","9,546905",26855,"2317,731","17654,87","767845,2","241981,1","5601,241",7682,"75899,26","4076,127","618,0124",18223,"145471,8","2304,003",75242,"3316,75","440,5149","36,23181","66,74334","3752,174","10097,4","2364,3","440,7797",2699339,118152,"1814,3","3,33712","212,19",25958,2262767,"47034,8","3939,11",29138,"22560,42","23232,71","1297,9","13264,8",129288,"451,1971","1939,963",189890,"1575,641","2035,09","139768,3","29,35234","226601,1","885,6956","1185,099","13929,85",2325492,2469,"238,9013","8561,2","3375,2","3609,91","251,7943","5401,903","613,5","428,0842","51,21905","95618,1",1441671,"798,83","107,68","1418,9","2230,6","100352,7","1153,062","1086,327","626,9763","701,9967","244,1964","57970,87","1027,94","281,5759","21800,23","652,7066","143141,6",41186,9386,"436572,3","14070,91",5880,"221,446","12315,34","11991,87",NA,"48098,9",14513,"1,754186","31118,25","14966,5",140011,NA,"18570,04","452,1985","827,7737","101276,5","280,4964",1280,2412000,"189,1691","21,03448","6,855521",43026,"108,7138","57179,64","389,9","4582,556","4472,244",39549,"72922,4",2318577,"698,28",17712,"2,020866","394676,3","1345,116","680,6568",31144,6466231,"7,129819","2173,315","24517,54","1611,485","2574,147"
2013Q1,"17458,33","502,8371","68465,07","16448,9","341,7356","736448,6",60410,"40340,2","8273,177","21,06732","115516,8","179,1034","464,932","6964,409","6883,4","5267,789","235,637","1309,032",9346,"89,6","2866,027",50836,"124,4568","3036,995","2096,678","31,69","117,5097","52794,8","18522,5",508694,"3121,008","1149,179","2569,524","14134,8","12,43874","12,98559","2179,5","450,11","38858,34",356117,3315633,"106,2804","9,480685",26322,"2210,812","18702,36","716592,7","222607,5","6194,046","7858,8","77820,59","4090,903","624,2319",18267,"144338,8","2249,838",74558,"3919,15","842,286","44,10819","48,18057","2959,213","8445,2","2606,2","273,9949",2647289,104730,"2023,3","2,740347","189,78",26065,2232459,"45415,7","4495,7",28992,"22423,92","22631,38","1234,1","14336,1",125112,"470,9469","1894,845",176852,"1522,239","2101,174","135317,7","27,84554","202102,5","864,188","1191,674","13696,27",1964962,2359,"219,9063","7939,5",3432,"3087,01","292,7782","5316,108","589,7","451,4376","48,97205","88228,1",1350274,"674,55","62,33","1320,2","2323,5","100573,5","809,1873","1041,795","905,3158","660,1851","186,7464","55049,64","1007,056","268,6863","22670,9","570,3706","144493,5",40571,9717,"414829,6","14492,47",5992,"197,732","10508,45","13387,22",NA,"49176,7",15119,"2,22565","35820,33","15287,3",124833,NA,"19860,08","413,9035","774,3817","95585,88","385,9567","1362,1",2053668,"171,9972","19,9199","6,94364",42377,"107,5471","56779,08","361,9","5018,078","4454,171",36990,"68409,6",1957797,"758,49",15911,"1,686344","383117,7","1303,904","528,0896",29208,5962193,"4,583861","2297,682","23072,73","1469,577","2527,984"
2013Q2,"15252,56","599,0926","65968,76",22772,"359,1229","775211,2",64670,"41669,7","7558,422","15,7972","115896,5","176,8096","506,6307","6840,861","7082,5","6127,096","241,997","1512,613","9432,2","103,38","2896,538",63587,"143,1054","2518,748","1764,964","43,03","121,4969","54219,9","20033,1",543846,"4226,407","1001,194","2088,116","15152,8","9,63652","16,22288","2237,5","611,599","39666,46",357045,3283871,"136,7201","8,040752",27177,"2519,036","15339,47","755491,5","226593,5","5952,041","7711,3","80763,02","4144,525","682,8363",18500,"145458,8","2774,727",77875,"3504,39","530,9733","30,37409","37,58912","3203,94","9343,8","2661,8","321,5683",2705303,110731,2058,"2,981709","242,78","26575,3",2275384,"45653,1","4106,01",29399,"20836,37","20253,04","1158,9","14659,2",130642,"382,8061","1998,905",178513,"1475,83","2028,267","141156,5","28,96444","230730,9","916,2257","1118,893","12307,35",1867534,2299,"188,0244",7646,"3490,7","3161,54","281,8027","5686,66","546,6","476,0313","37,43823","96662,7",1416043,"781,04","123,62",1272,"2054,9","92211,64","1214,555","1063,33","775,3343","697,8018","221,445","54777,87","1116,817","341,3422","25825,95","608,6707","141359,2",37374,9869,"429918,5","14451,25",6444,"207,73","10120,86","14128,04",NA,49309,16020,"2,841155","34616,95","15853,2",126919,NA,"19727,31","449,9232","995,8338","103272,5","465,137","1460,1",1959011,"156,1215","21,50865","7,195807",42266,"160,1548","56324,08","250,4","4847,522","4513,074",38145,"73381,9",1860180,"735,98",15797,"2,701228","396979,7","1757,271","616,543",32479,5988485,"6,819749","2309,861","24128,66","1572,675","2683,222"
2013Q3,"16678,34","602,0299","67989,7",20675,"387,7528","802095,4",62664,"41218,3","7923,963","23,7278","115985,5","124,6459","466,4532","7507,364","7916,2","6305,874","257,205","1413,606","9185,6","76,23","2981,15",63081,"148,2738","2407,933","2285,143","29,01","117,512","53573,3",18576,561721,"2098,562","1078,509","2415,82",14480,"11,71562","22,26063","2067,1","529,91","40137,71",359297,3613934,"174,6082","8,598699",28231,"2377,888","15985,54","780180,9",232075,"6404,533","6561,9","74448,03","3945,184","585,7187",18016,"138009,7","2557,634",75314,"2931,67","561,1243","37,94245","90,05166","3373,081","9439,6","2363,3","396,4929",2672878,120011,"1880,8","3,461356","240,49","26911,3",2234873,"42878,4","5002,81",29869,"20054,91","20642,49","1306,4","12737,1",126040,"357,3059","2012,293",179083,"1416,904","2622,17","136791,3","29,36405","227760,7","1009,198","847,73","8984,65",2176567,2677,"229,1778","8348,2","3416,6","3423,94","267,6152","5179,892","604,8","558,577","36,15658","96307,3",1436888,"811,02","157,11","1331,1","3067,2","86886,94","1074,106","938,9332","755,8373","726,0658","417,1017","57634,66","1380,651","183,4865","22624,32","596,9939","139696,2",36814,8743,"438004,8","13593,25",6695,"232,418","11263,93","14871,02",NA,"50792,7",15406,"2,537289","32571,47","16904,5",130659,NA,"21918,33","451,4106","810,3064",103684,"469,9844","1393,8",2264861,"164,8127","20,67972","7,05616",40023,"123,0743","58813,01","267,9","4761,547","3936,21",37238,"71763,9",2169355,"678,53",15587,"2,620723","388242,5","2573,605","409,0499",34354,6286003,"6,05291","2506,719",24547,"1546,479","2604,18"
2013Q4,"14541,38","627,3381","68276,21","16067,2","391,4192","842905,3",64902,"43894,3","7947,383","38,61626",120034,"109,2804","433,7771","6966,804","7688,3","6255,068","220,075","1451,033","8576,3","60,82","2912,955",64528,"144,9472","2316,078","1769,506","22,49","118,9719","56559,7","19254,9",594744,"4304,332","1288,065","2636,783","15056,1","11,85047","17,99161","2130,1","544,223","43639,9",372788,3908271,"119,6181","9,373563",28714,"2317,196","15925,76","822065,5","244466,1","6297,226","6885,8","80083,8","4135,26","528,4184",19681,"151456,5","2132,313",75400,"3396,71","442,1994","11,96955","53,48595","3129,931","9018,5","2393,5",NA,2803432,123762,"1843,3","3,558207","223,68","28463,6",2357121,"48604,7","4843,03",30156,"21417,46","19036,92","1297,4","15138,5",136460,"357,8786","2026,797",180418,"1441,484","2439,846",146367,"28,82062","227166,1","1093,269","777,661","4069,621",2423306,3061,"209,9501","8672,1","3761,6","3689,55","296,0786","5769,022","687,2","471,0055","43,96573",98817,1484351,"889,13","119,76",1289,"3787,2","82923,61","1171,208","1295,29","689,4803","780,1779","370,4413","60988,06","1125,992","329,8182","22089,89","626,4122","149774,7",41235,11114,"446310,9","14004,68",5935,"206,032","10967,4","14311,59",NA,"53891,4",16269,"1,852248","33372,62","17798,3",139425,NA,"20849,8","501,8845","542,1475","104472,1","588,4803","1275,1",2510457,"157,0952","23,1582","7,433179",42886,"146,7714","56588,73","283,2","4379,375","4151,836",39430,"73933,7",2415926,"655,71",17044,"2,058479","410177,1","2227,542","546,4205",36086,6710790,"6,488058","2743,118","24511,23","1572,176","2769,696"
2014Q1,"15454,29","580,3793","64202,8","13836,3","347,9804","727034,4",61395,"43149,8","7503,648","19,14693","121949,2","261,9761","410,2592","7441,831","6667,3","5510,335","211,4","1444,935",8863,"71,08","3027,677",49588,"114,0541","2711,789","1928,113","20,44","117,403","57500,1","18941,8",491091,"3781,718","1326,818","2288,289","13488,4","9,322273","18,41403","2258,9","488,954","44482,58",378044,3369634,"108,8014","9,633017",27956,"2377,383","17519,92","705176,8","222862,6","6654,855","7109,2","81513,89","3911,017","679,882",18163,"149875,1","2438,796",72949,"3583,45","545,7257","12,68309","32,6511","3053,622","8721,4","2677,4",NA,2730655,105409,"1984,9","3,225666","200,8","28334,3",2314253,"44299,6","5098,24",29835,"22894,68","20511,59","1196,3","15842,3",132167,"389,8969","2058,257",169771,"1558,11","2722,423","137535,8","27,70278","201216,1","1206,994","771,772","4291,971",2045964,2816,"178,8084","7424,7","4054,6","3304,52","309,4395","6095,022",573,"514,3843","36,55236","90759,1",1323209,"806,96","97,07","1335,3","2294,7","87944,07","986,6838","1028,56","823,1516","678,816","226,607","56997,65","998,6292","189,8299","21036,92","1167,412","148737,5",41264,11423,"416402,1","13361,04",6463,"190,94","9779,74","14276,83",NA,"54171,8",15998,"2,523726","37608,74","17479,8",122812,NA,"21855,62","488,7692","536,5438","99833,51","588,4508","1289,2",2130281,"364,3705","22,07585","7,608784",42795,"121,6976","55987,46","227,6","4791,506","4280,727",40133,"69141,8",2038562,"698,32",14191,"1,781786","392428,5","1231,95","768,5459",33383,6099563,NA,"2302,127","22482,54","1780,037","2352,805"
2014Q2,"15157,12","690,5609","63650,62","20860,2","359,4982","815723,8",61635,"43947,1","8090,156","21,47846",123114,"367,6293","550,3804","7797,442","7475,9","6283,42","211,4074","1496,062","9493,2","97,537","3285,689",60943,"131,6117","2344,568","2399,167","22,92","126,6079","57886,6","19678,3",570802,"3345,267","1269,726","2724,634","14510,9","5,639296","46,01615","2428,2","583,826","44820,59",379286,3314117,"138,5476","8,132313",28480,"2551,667","16905,16","794450,7","234892,4","6784,795","7787,9","83876,26","4149,297","736,6243",20006,"149084,6","2194,177",73680,"3504,5","727,9899","15,04828","41,06967","2693,492",9336,"2777,4",NA,2791301,116202,2163,"3,500277","1049,27","29030,6",2357513,"44525,7","4769,16",32303,"22000,32","19061,96","1184,9","13955,4",138755,"358,3181","2103,229",172501,"1633,921","2400,606","145672,3","28,16033","233686,5","1167,786","886,316","3502,304",1861189,2634,"220,4236","8306,5","3999,4","3355,11","318,2657","6571,693","599,2","569,1451","41,09153","101870,1",1452707,"958,26","158,27","1331,4","2425,5","85703,08","1493,364","977,3368","644,3424","810,5464","283,6359","59417,92","1390,415","204,6557","20315,66","1258,33","147776,4",35630,11327,"433787,7","12632,73",6038,"218,502","9491,41","15956,62",NA,"55888,8",16650,"2,998105","31680,26","17492,9",132067,NA,"21279,69","504,5754","711,3939","105515,8","385,9865","1378,7",1944140,"373,2206","22,44691","7,853888",43196,"142,4651","56308,43","293,4","4795,948","4379,6",39934,"75762,6",1852608,"673,77",14509,"2,906926","410506,7","1433,235","893,0008",37778,6104728,NA,"2366,044","22580,31","1711,998","2360,797"
2014Q3,"14973,01","595,6852","69399,01",18520,"401,6703","884215,2",60236,"41772,1","7338,205","38,87378","117050,6","153,0288","554,1256","7584,658","7953,7","6701,81","240,8866","1506,421","9078,8",79,"3270,283",63104,"140,1252","2367,497","2228,842","28,56","124,8109","56747,5","17848,6",634636,"2738,816","1306,706","2748,352","14931,3","7,472167","23,65173","2225,5","443,163","43177,32",376715,3737966,"175,5878","8,694182",28009,"2547,904","16050,1","862818,2","226371,8","6525,662","6113,4","77293,16","4060,125","741,9995",18290,"138022,6","2772,603",70753,"2974,2","698,5803","47,11397","139,6547","3114,333","9107,5","2706,1",NA,2732914,127128,"1977,6","3,644809","275,68","28254,9",2281139,"43881,6","4942,35",30792,"21480,1","22384,29","1344,4",13971,129031,"375,1347","2174,749",175686,"1494,773","3046,185","141759,1","27,72368","232553,2","1171,92","854,801","5088,327",2224840,2853,"221,306","8556,6",3670,"3434,31","284,0887","5569,272","565,2","594,7329","28,77503","101120,7",1512682,"964,09","130,79","1225,1","3420,4","86166,94","1541,214","1750,611","673,5549","821,3021","247,2342","59353,11","1113,159","174,4212","19998,72","1320,326","140935,4",33500,9122,"451774,5","14069,35",6000,"219,621","10364,01","16742,77",NA,"54474,9",15615,"2,32479","32741,99","17940,6",125652,NA,"21408,78","498,8927","434,4","103341,8","374,6202",1354,2308550,"531,9489","20,59145","7,567896",39425,"119,1542","57743,01","255,8","4487,252","3964,72",38315,"76561,5",2216783,"645,78",13356,"2,573095","404323,1","2448,665","713,1338",38920,6470025,NA,"2311,592","23851,89","1360,779","2497,672"
2014Q4,"13288,99","562,596","63550,65","15190,8","410,138","892212,4",56728,"41307,5","5327,62","44,19321","111268,3","166,5167","484,4877","7127,236",7229,"6082,907","215,616","1445,911","7988,3","54,988","2716,015",51467,"151,3666","1953,21","1961,466","19,16","119,5924","55753,8","18455,1",645764,"2943,571","1348,128","1817,908","11864,7","16,49684","46,94347","2285,6","408,053","42536,33",358574,4184933,"130,2114","9,545068",26159,"2442,612","12512,72","871108,5","210958,3","5759,12","6364,1","76990,94","3922,111","700,4432",17881,"142598,1","1940,402",75512,"3154,64","563,8088","25,95225","66,56423","2165,073","8842,5","2642,6",NA,2696823,125240,"1946,8","3,473148","252,15","26917,2",2268170,"43273,9","4867,43",30005,"19749,78","17480,05","1307,1","13898,7",129879,"332,1081","2070,225",172864,"1426,362","2617,683","147697,4","20,38939","213994,4","1139,992","799,964","6635,408",2711838,2828,"205,875","8058,3","3531,7","3498,67","329,4909","5654,993","602,1","544,1063","38,42342","103161,8",1472244,"952,29","76,85","1086,1","3158,6","78015,95","1754,638","1510,458","618,7207","780,8233","200,3494","58270,05","1111,562","240,5015","18507,35","1220,655","138306,7",34280,9744,428653,"12751,95",6256,"188,162","9897,54","15125,39",NA,"54356,3",15574,"1,789266","28995,68","16755,3",116276,NA,"21117,09","450,6811","552,3081","96626,35","202,9665","1250,9",2789254,"405,8355","20,86644","7,491631",39219,"127,777","57484,61","301,6","4516,445","4129,874",39228,74584,2704496,"706,9",12136,"1,870281","413913,4","1743,48",NA,40135,6880637,NA,"2488,632","23318,83","1406,678","2482,036"
2015Q1,"8258,778","467,3072","53327,63","12057,8","297,5432","738129,1",49024,"35849,6","4249,512","25,60235","99461,7","184,5712","422,3476","7855,99","6196,9","5625,117","191,1083","1222,039","6109,6","69,844","2183,287",42775,"122,637","1552,028","2002,786","45,78","104,1575","53014,4","16928,9",513058,"2968,786","1156,274","1659,325","9493,3","7,550883","24,11438","2294,4","595,012","38796,21",329316,3839803,"128,1255","9,801301",24542,"2262,741","8642,388",717099,"173526,2","4870,376","5382,8","68445,44","3188,727","696,8534",14598,"126508,6","1629,99",70267,"2882,48","540,6767","23,78603","23,48491","2042,004","7055,7","2769,4",NA,2412480,107835,"2142,7","2,982083","214,83",25075,2041920,"39051,7","4385,52",29279,"16364,25","11621,59",1235,"14529,6",111661,"338,1852","1834,012",159490,"1436,506","2957,252","133400,4","13,858","184225,3","1004,748","743,7074","2849,011",2623517,2885,"168,6795","5775,9","3260,1","2761,86","338,3395","5737,23","487,9","594,1225","40,76706","90460,7",1215182,"746,28","196,88","954,2","3366,5","58523,67","1077,741","1060,229","551,0239","666,8989","153,4645","50588,95","976,5531","269,848","12296,92","1218,493","118593,7",28091,9364,"370560,4","9172,987",5864,"168,365","8163,54","14304,35",NA,"49566,9",13637,"2,442881","23592,7","15055,6",90178,NA,"21031,28","425,9324",NA,"87765,92","168,4587","1428,2",2684710,"523,8818","18,53988","6,650649",34850,"116,7721","53350,66","214,5","4556,012","3727,303",37054,"65832,8",2616835,"696,12",9424,"1,653224","372761,5","1823,031",NA,36376,6251201,NA,"1493,261","20224,41","1248,003","1838,078"
